Jocko,10,female,Japanese Akita,27/03/2016,07/06/2016,black,medium,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT79 4UB
Chap,11,female,Bearded Collie,05/07/2016,18/07/2016,brown and white,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT16 2ON
Rawley,14,female,Chow Chow (Smooth),15/05/2016,08/06/2016,black and tan,short,medium,yes,yes,yes,yes,yes,yes,no,garden,BT46 6BR
Chaffin,11,female,Belgian Shepherd Dog Tervueren,26/01/2016,14/06/2016,black and tan,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT13 2GH
Graff,18,male,King Charles Spaniel,31/12/2015,06/07/2016,black and brown,medium,small,yes,yes,yes,yes,no,yes,no,both flat and garden,BT81 8TZ
Burkhardt,15,female,Mastiff,07/05/2016,12/06/2016,striped,short,small,yes,yes,yes,yes,yes,yes,yes,flat,BT66 8PK
Paulita,12,male,Dandie Dinmont Terrier,01/06/2016,07/07/2016,black,medium,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT70 8SW
Quartas,6,male,Brittany,15/07/2016,26/07/2016,black and brown,short,small,yes,no,yes,yes,yes,yes,no,both flat and garden,BT50 5SK
Dotty,18,male,Whippet,01/05/2016,11/08/2016,black,medium,large,yes,no,yes,yes,yes,yes,no,both flat and garden,BT55 1BH
Cherie,10,male,Dachshund (Miniature Wire Haired),19/05/2016,26/05/2016,brown and white,short,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT49 5BW
Sigfrid,6,female,Lakeland Terrier,15/05/2016,06/06/2016,black,medium,medium,yes,yes,yes,yes,yes,yes,no,flat,BT38 8RU
Adela,11,female,Pomeranian,07/02/2016,19/05/2016,black and white,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT11 2HG
Latoniah,2,female,Cavalier King Charles Spaniel,03/11/2015,19/05/2016,black and white,short,medium,yes,yes,yes,yes,yes,yes,no,garden,BT72 7WM
Githens,8,male,English Setter,04/05/2015,19/05/2016,striped,short,medium,yes,yes,yes,yes,no,yes,no,both flat and garden,BT16 1SM
Johannessen,13,male,Field Spaniel,24/01/2016,19/05/2016,black,short,large,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT1 2OZ
Hewett,7,male,Weimaraner,22/03/2016,19/05/2016,gray,wirehaired,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT2 4FX
Benedic,17,female,Poodle Toy,06/03/2016,19/05/2016,black,short,medium,no,yes,yes,yes,yes,yes,no,garden,BT43 4RT
Kumler,13,female,Afghan Hound,09/10/2015,19/05/2016,black,short,large,yes,yes,yes,no,no,no,no,garden,BT41 3WV
Willey,3,male,Australian Kelpie,20/05/2016,19/05/2016,yellow,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT53 8VR
Mathia,4,male,Tibetan Spaniel,22/03/2016,19/05/2016,black and brown,short,large,no,yes,yes,no,no,no,no,garden,BT66 4PB
Ebba,9,male,Dachshund (Miniature Smooth Haired),08/04/2016,19/05/2016,black and brown,wirehaired,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT28 9DR
Falzetta,6,female,Japanese Spitz,03/05/2016,21/05/2016,black and white,medium,small,no,yes,yes,yes,no,yes,no,flat,BT63 2CK
Manolo,5,male,Irish Setter,10/02/2016,19/05/2016,gray,wirehaired,medium,yes,yes,yes,yes,no,yes,no,garden,BT14 9JC
Burd,15,female,Maltese,01/06/2016,02/06/2016,tricolor,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT66 8GO
Ransom,13,male,Japanese Akita,04/12/2015,19/05/2016,black,wirehaired,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT59 6TQ
Jolynn,6,male,Dachshund (Miniature Wire Haired),21/02/2016,19/05/2016,black,short,medium,yes,yes,yes,yes,no,yes,no,both flat and garden,BT16 6CI
Earle,2,female,Affenpinscher,15/06/2015,19/05/2016,black,wirehaired,large,yes,yes,yes,yes,yes,yes,no,garden,BT6 3CK
Way,3,female,Whippet,20/05/2016,03/06/2016,brown,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT36 5PJ
Tess,3,female,Japanese Akita,05/03/2015,19/05/2016,brown,short,medium,no,yes,yes,yes,yes,yes,yes,garden,BT45 8RO
Alfonse,10,male,Finnish Spitz,14/07/2015,19/05/2016,black,short,medium,yes,yes,yes,yes,no,no,no,both flat and garden,BT54 6WX
Kurr,14,male,Irish Setter,18/02/2016,19/05/2016,black and brown,medium,large,no,yes,yes,no,no,no,no,garden,BT40 9IF
Landrum,18,female,Boxer,01/05/2015,11/05/2016,black and brown,medium,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT11 6WQ
Claud,14,male,Shih Tzu,05/04/2014,11/05/2016,black and brown,medium,medium,yes,yes,yes,yes,yes,no,no,garden,BT20 4BT
Fowkes,16,female,Irish Wolfhound,29/01/2016,19/05/2016,striped,short,medium,yes,yes,yes,yes,yes,no,no,both flat and garden,BT31 8JM
Margalo,18,male,Bouvier des Flandres,01/08/2015,11/05/2016,gray,long,medium,yes,yes,yes,no,yes,yes,no,both flat and garden,BT62 2WE
Garlanda,10,male,Norfolk Terrier,25/03/2016,19/05/2016,brown,short,medium,no,yes,yes,no,no,no,no,garden,BT40 6ST
Mathias,5,male,Flat-Coated Retriever,16/04/2016,15/05/2016,brown and white,medium,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT66 1KP
Boesch,14,male,Tibetan Mastiff,03/03/2016,19/05/2016,striped,short,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT22 2YL
Gussie,15,male,Field Spaniel,30/04/2016,13/05/2016,sable,short,medium,no,yes,yes,yes,no,yes,no,both flat and garden,BT80 2UR
Rudman,6,male,English Springer Spaniel,07/04/2016,19/05/2016,black,medium,medium,no,yes,yes,yes,no,yes,no,garden,BT68 7GH
Longerich,17,male,Dachshund (Miniature Wire Haired),10/04/2016,15/05/2016,brown and white,short,medium,yes,yes,yes,yes,no,yes,no,both flat and garden,BT48 7HL
Meagher,17,male,Yorkshire Terrier,15/05/2015,19/05/2016,gray,short,medium,yes,yes,yes,yes,no,yes,no,garden,BT10 9HP
Caterina,15,male,Curly-Coated Retriever,20/03/2016,15/05/2016,black and brown,short,medium,yes,yes,yes,yes,no,yes,no,both flat and garden,BT25 5HU
Sturges,13,female,Lhaso Apso,18/04/2016,19/05/2016,black and brown,short,large,no,yes,yes,yes,yes,yes,no,garden,BT69 3WP
Tabitha,10,male,Norwich Terrier,04/05/2016,19/05/2016,brown,short,large,no,yes,yes,yes,yes,yes,no,garden,BT20 5CV
Grete,11,female,Affenpinscher,20/03/2016,19/05/2016,black,short,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT81 4HL
Ammadis,15,female,Collie (Rough),17/09/2015,19/05/2016,black,short,small,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT68 2TH
Jobi,2,male,Chihuahua (Smooth Coat),14/05/2016,16/05/2016,brown and white,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT59 3RV
Milewski,7,male,Dachshund (Smooth Haired),28/03/2016,19/05/2016,brown,short,small,no,yes,yes,yes,yes,yes,no,both flat and garden,BT80 2CR
Dielle,18,female,Bulldog,03/12/2010,03/05/2016,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT1 8AB
Orvil,11,female,Pomeranian,17/12/2010,03/05/2016,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT7 9QS
Tekla,9,female,Australian Silky Terrier,03/12/2010,03/05/2016,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT46 8UO
Shanks,5,female,Japanese Spitz,31/03/2016,04/05/2016,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT4 4GJ
Rivers,15,female,Sloughi,01/03/2012,03/05/2016,black and tan,short,small,yes,yes,yes,yes,yes,yes,yes,flat,BT4 7VX
Anitra,13,female,Sloughi,03/12/2010,03/05/2016,black and tan,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT29 3RG
Hose,1,male,Australian Silky Terrier,03/12/2010,03/05/2016,gray and white,wirehaired,medium,no,yes,yes,yes,no,yes,yes,garden,BT80 2RR
Nikita,15,female,Saluki,03/12/2010,03/05/2016,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT51 8OG
Philan,15,male,Belgian Shepherd Dog Laekenois,03/12/2010,03/05/2016,yellow-brown,wirehaired,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT25 5UX
Home,7,male,Poodle Standard,31/03/2016,03/05/2016,sable,medium,large,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT8 8HW
Rosamund,11,female,Rhodesian Ridgeback,03/12/2010,03/05/2016,dotted,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT60 9UN
Kuster,12,male,Harrier Hound,13/04/2016,04/05/2016,sable,short,medium,no,yes,yes,yes,yes,yes,yes,garden,BT11 1FB
Goren,15,male,Siberian Husky,04/05/2016,05/05/2016,saddle back,short,large,yes,yes,yes,yes,yes,yes,yes,garden,BT14 6YG
Delilah,16,female,Old English Sheepdog,11/02/2015,03/05/2016,sable,short,large,yes,yes,yes,yes,yes,yes,no,garden,BT20 7HF
Winshell,18,male,Border Collie,21/05/2016,05/05/2016,black,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT29 4BE
Gurolinick,3,male,Irish Terrier,15/04/2016,04/05/2016,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT29 9CY
Mart,14,male,Shetland Sheepdog,20/04/2016,03/05/2016,yellow-brown,short,large,no,yes,yes,yes,yes,yes,no,both flat and garden,BT78 9QJ
Chadburn,18,male,Shih Tzu,24/02/2014,03/05/2016,black,short,small,no,yes,yes,yes,yes,yes,no,both flat and garden,BT2 3IU
Martell,14,male,Hungarian Vizsla,29/04/2016,06/05/2016,tricolor,short,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,BT33 6OD
Chatav,7,female,Tenterfield Terrier,03/12/2010,03/05/2016,black,wirehaired,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT77 8FJ
Oeflein,2,male,English Springer Spaniel,07/05/2016,22/04/2016,black,short,medium,yes,yes,yes,yes,yes,yes,no,garden,BT55 1ZJ
Tibbitts,13,female,Belgian Shepherd Dog Tervueren,01/03/2016,04/04/2016,brown,short,small,yes,yes,yes,yes,yes,yes,no,flat,BT55 4NZ
Bena,7,male,Sloughi,06/06/2014,05/04/2016,black and tan,wirehaired,small,no,yes,yes,yes,yes,yes,no,both flat and garden,BT25 1AV
Novia,4,female,Great Dane,04/03/2016,26/03/2016,saddle back,short,medium,no,yes,yes,yes,yes,yes,no,garden,BT63 9ZJ
Beaumont,15,male,Cesky Terrier,08/04/2016,08/04/2016,striped,wirehaired,medium,no,yes,yes,yes,yes,yes,no,garden,BT59 9LX
Dorthy,7,female,Finnish Spitz,01/07/2015,13/04/2016,black,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT31 3MS
Rozamond,14,male,English Setter,01/05/2015,13/04/2016,yellow,short,small,no,yes,yes,yes,yes,yes,no,flat,BT24 9JG
Decato,5,male,Field Spaniel,12/04/2016,22/04/2016,black and tan,medium,large,no,yes,yes,yes,yes,yes,no,garden,BT43 5QH
Michell,3,female,West Highland White Terrier,12/04/2016,29/04/2016,black and brown,long,large,no,yes,yes,yes,yes,yes,no,garden,BT39 9PE
Yule,1,female,Rhodesian Ridgeback,27/02/2016,26/03/2016,brown,medium,small,no,yes,yes,yes,yes,yes,no,garden,BT26 3HX
Carlile,15,female,Schnauzer Standard,15/05/2014,09/04/2016,black,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden,BT6 4UE
Ronel,1,female,Anatolian Shepherd Dog,01/01/2011,05/04/2016,brown,wirehaired,large,yes,yes,yes,yes,yes,no,no,both flat and garden,BT56 3QP
Shiroma,12,female,Basenji,04/04/2016,05/04/2016,black and tan,medium,large,no,yes,yes,yes,no,no,no,garden,BT40 7YC
Sarad,5,female,Bull Terrier,20/04/2016,27/04/2016,black and brown,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT1 7XN
Amanda,16,female,Scottish Terrier,12/04/2016,15/04/2016,yellow-brown,wirehaired,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT16 4NU
Grath,4,male,Welsh Corgi (Cardigan),15/05/2016,13/04/2016,white,short,small,no,no,yes,yes,yes,yes,yes,flat,BT48 4IU
Ritter,10,male,West Highland White Terrier,19/11/2015,22/04/2016,black and white,short,small,yes,no,yes,yes,yes,yes,no,both flat and garden,BT26 6HX
Josepha,13,female,Cairn Terrier,03/04/2016,03/04/2016,yellow-brown,short,small,yes,no,yes,yes,yes,yes,no,garden,BT38 4SD
Malca,8,female,Dachshund (Smooth Haired),04/03/2016,26/03/2016,brown,short,medium,yes,no,yes,yes,yes,yes,no,garden,BT51 7SV
Jennee,17,male,Briard,07/05/2016,30/03/2016,black and brown,short,medium,yes,no,yes,yes,yes,yes,no,garden,BT22 3JU
Kinzer,6,male,Bichon Frise,21/02/2016,26/03/2016,black,medium,medium,yes,no,yes,yes,yes,yes,no,both flat and garden,BT38 8SP
Lukey,16,male,Pointer,22/01/2016,26/03/2016,brown,medium,small,yes,no,yes,yes,yes,yes,no,both flat and garden,BT46 9HO
Amalee,5,female,Australian Silky Terrier,20/03/2016,25/03/2016,saddle back,medium,large,yes,no,yes,yes,yes,yes,no,garden,BT33 7ZR
Oman,5,female,Tenterfield Terrier,31/01/2015,21/03/2016,yellow,short,medium,yes,no,yes,yes,yes,yes,no,both flat and garden,BT16 8XB
Godwin,5,female,Dachshund (Miniature Smooth Haired),22/01/2016,26/03/2016,tricolor,short,small,yes,no,yes,yes,yes,yes,no,both flat and garden,BT21 7FA
Puttergill,15,male,Sussex Spaniel,01/01/2016,21/03/2016,tricolor,short,medium,yes,no,yes,yes,yes,yes,no,both flat and garden,BT59 3NE
Roter,3,male,Schipperke,22/02/2016,26/03/2016,red,short,medium,yes,no,yes,yes,no,yes,no,garden,BT52 9PR
Rochester,10,female,Italian Greyhound,29/01/2016,26/03/2016,striped,short,medium,yes,no,yes,yes,no,yes,no,garden,BT78 1JL
Derick,12,female,Dachshund (Smooth Haired),23/01/2016,26/03/2016,black,short,medium,yes,no,yes,yes,no,yes,no,both flat and garden,BT41 1FH
Clark,10,female,Australian Shepherd Dog,28/02/2016,26/03/2016,black and brown,short,small,yes,no,yes,yes,no,yes,no,both flat and garden,BT51 4UP
Pang,11,male,Dachshund (Smooth Haired),02/02/2016,26/03/2016,tricolor,wirehaired,small,yes,no,yes,yes,no,yes,no,both flat and garden,BT27 7BP
Jarid,15,female,Hungarian Vizsla,02/02/2016,26/03/2016,black and white,short,small,yes,no,yes,yes,no,yes,no,garden,BT68 4SB
Vera,3,male,Siberian Husky,19/02/2016,26/03/2016,brown,long,large,yes,no,yes,yes,no,yes,no,both flat and garden,BT63 3JE
Cindee,15,male,Golden Retriever,21/01/2016,26/03/2016,black,short,medium,yes,no,yes,yes,no,yes,no,both flat and garden,BT11 9DI
Simeon,16,female,Dandie Dinmont Terrier,22/02/2016,26/03/2016,black,short,medium,yes,no,yes,yes,no,yes,no,garden,BT42 1CG
Aggappe,13,male,Pointer,21/01/2016,26/03/2016,black,short,medium,yes,no,yes,yes,no,yes,no,garden,BT75 8NI
Levi,12,male,Tibetan Mastiff,22/02/2016,26/03/2016,yellow-brown,short,small,yes,no,yes,yes,no,yes,no,garden,BT9 7WE
Pammie,13,male,Yorkshire Terrier,30/12/2014,21/03/2016,black and brown,short,medium,yes,no,yes,yes,no,yes,no,both flat and garden,BT70 2CY
Fleur,14,male,Basenji,23/02/2016,26/03/2016,brown,short,medium,yes,no,yes,yes,no,no,no,both flat and garden,BT36 5SQ
Blatt,5,female,Pyrenean Mountain Dog,22/02/2016,26/03/2016,black,short,medium,yes,no,yes,yes,no,no,no,both flat and garden,BT3 4SQ
Pine,10,male,Cesky Terrier,13/03/2016,16/03/2016,gray and white,long,large,no,no,yes,yes,no,no,no,garden,BT81 5IO
Giustino,4,female,Finnish Spitz,19/01/2016,15/03/2016,black,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT33 8UT
Melisse,3,female,Poodle Toy,08/01/2016,13/03/2016,black,wirehaired,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT44 4SU
Dhruv,5,male,Pharaoh Hound,14/01/2016,15/03/2016,black and white,long,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT51 3BX
Hwu,18,male,Dachshund (Miniature Long Haired),16/01/2016,15/03/2016,white,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT22 1GX
Justine,16,male,Border Terrier,19/01/2016,15/03/2016,white,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT26 3RO
Coopersmith,17,male,Fox Terrier Wire Coat,19/01/2016,15/03/2016,saddle back,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT20 1GK
Ossie,10,female,Parson Jack Russell Terrier,09/01/2016,13/03/2016,black and brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT7 9WQ
Muriel,8,female,Dalmatian,30/12/2015,13/03/2016,red and white,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT64 2QF
Devondra,14,male,Border Collie,06/01/2016,13/03/2016,gray,long,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT18 4FO
Neile,12,female,Shar Pei,19/01/2016,15/03/2016,black and brown,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT77 4FM
Yaron,16,male,Maremma Sheepdog,19/01/2016,15/03/2016,brown,long,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT63 6SP
Farnham,4,female,Dogue de Bordeaux,19/01/2016,15/03/2016,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT56 8EU
Epifano,14,male,Bullmastiff,14/01/2016,13/03/2016,white,long,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT54 1KO
Dulcia,11,male,Dachshund (Smooth Haired),11/03/2016,21/03/2016,black and brown,long,large,no,yes,yes,yes,yes,yes,yes,garden,BT41 7QF
Sebbie,7,female,Border Terrier,09/03/2016,16/03/2016,black and tan,short,large,no,yes,yes,yes,yes,yes,yes,garden,BT62 9SG
Dace,17,female,Belgian Shepherd Dog Tervueren,18/01/2016,15/03/2016,brown,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT42 1PF
Myrwyn,10,female,Dachshund (Miniature Smooth Haired),19/01/2016,15/03/2016,black,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT37 4WQ
Sherwynd,3,female,American Staffordshire Bull Terrier,01/03/2016,20/03/2016,spotty,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT48 2GP
Lorin,1,female,Foxhound,18/01/2016,15/03/2016,yellow,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT42 1MM
Korff,6,male,French Bulldog,26/12/2015,13/02/2016,black and white,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT80 3RN
Garrison,9,male,Dachshund (Wire Haired),10/02/2016,16/02/2016,black and tan,short,large,no,yes,yes,yes,yes,yes,yes,garden,BT66 6ON
Esau,8,female,Dobermann,24/12/2015,13/03/2016,black,short,medium,no,yes,yes,yes,yes,yes,yes,garden,BT70 2TF
Joseph,4,female,Foxhound,15/02/2016,15/02/2016,black,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT32 5BV
Stein,11,male,Chesapeake Bay Retriever,12/01/2016,15/02/2016,black,medium,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT3 8SY
Canute,3,female,French Bulldog,08/12/2015,13/03/2016,black and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT5 9QC
Erastes,6,female,Irish Terrier,24/01/2016,10/02/2016,black,wirehaired,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT22 6OM
Mosa,18,female,Fox Terrier Wire Coat,15/12/2015,13/03/2016,black and white,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT68 6HC
Vallery,2,female,Shih Tzu,08/12/2015,13/03/2016,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT50 6KP
Jennette,9,female,Skye Terrier,17/12/2015,13/03/2016,black and brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT24 7CT
Lat,10,male,Airedale Terrier,26/12/2015,15/02/2016,wild boar,wirehaired,small,yes,yes,yes,yes,yes,yes,yes,garden,BT67 7SU
Okubo,17,female,Basset Fauve de Bretagne,26/01/2016,13/02/2016,golden,medium,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT30 7EB
Soble,16,male,Pharaoh Hound,15/01/2016,15/02/2016,black and tan,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT41 3BB
Saretta,5,female,Soft Coated Wheaten Terrier,02/03/2016,02/03/2016,black,long,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT5 3HR
Andie,1,female,French Bulldog,08/03/2016,11/03/2016,black and brown,medium,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT39 7OL
Alba,17,male,Ibizan Hound,09/02/2016,11/02/2016,brown and white,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT28 4LO
Yetti,13,female,Leonberger,01/02/2016,15/02/2016,tricolor,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT47 9PP
Knudson,3,female,Gordon Setter,15/02/2016,15/02/2016,black,wirehaired,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT45 2JN
Certie,3,female,Boston Terrier,11/12/2015,13/03/2016,black and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT34 7DS
Tidwell,4,male,German Shepherd Dog,01/03/2016,09/03/2016,black and brown,short,medium,no,yes,yes,yes,yes,yes,yes,garden,BT29 2VX
Britteny,1,male,Newfoundland,08/09/2015,27/01/2016,brown,medium,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT51 4AS
Bethesda,12,male,Old English Sheepdog,05/03/2015,27/01/2016,black and tan,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT5 9NO
Paderna,2,female,Beagle,07/12/2015,26/12/2015,black,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT61 4BY
Trevar,8,male,Tibetan Spaniel,16/12/2015,10/02/2016,gray,medium,small,yes,yes,yes,yes,yes,yes,yes,flat,BT62 6WA
Euphemiah,4,male,American Staffordshire Bull Terrier,18/01/2016,26/01/2016,black,long,medium,no,yes,yes,yes,yes,yes,yes,flat,BT76 3QM
Jeramey,11,male,Sussex Spaniel,17/01/2016,22/01/2016,gray,short,medium,no,yes,yes,yes,yes,yes,yes,garden,BT59 4IQ
Doi,3,male,Harrier Hound,20/12/2015,05/01/2016,apricot,short,medium,no,yes,yes,yes,yes,yes,yes,garden,BT26 6GZ
Cherry,1,female,Irish Water Spaniel,18/01/2016,01/02/2016,tricolor,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT71 7AZ
Theobald,5,male,Dachshund (Miniature Long Haired),14/01/2016,20/01/2016,black and white,medium,large,no,yes,yes,yes,yes,yes,yes,garden,BT49 7ST
Geddes,5,male,Rhodesian Ridgeback,30/01/2016,03/02/2016,black,wirehaired,medium,no,yes,yes,no,yes,yes,no,garden,BT21 2JJ
Squire,14,male,Foxhound,09/01/2016,12/01/2016,brown and white,wirehaired,medium,no,yes,yes,no,yes,yes,no,both flat and garden,BT25 8YH
Doyle,15,male,Lowchen,11/01/2016,19/01/2016,tricolor,wirehaired,medium,no,yes,yes,no,yes,yes,no,garden,BT58 5ZU
Zaller,4,female,Hungarian Vizsla,21/12/2015,06/01/2016,black and white,short,medium,no,yes,yes,no,yes,yes,no,both flat and garden,BT22 4DC
Tamer,7,male,Affenpinscher,07/12/2015,26/12/2015,black,short,medium,no,yes,yes,no,yes,yes,no,both flat and garden,BT5 1ER
Elana,16,female,Irish Water Spaniel,07/12/2015,26/12/2015,black,short,small,no,yes,yes,no,yes,yes,no,both flat and garden,BT70 7NJ
